,0,1,2,3
1362,4,0,7,10
1363,0,0,4,4
1364,6,0,4,44
1365,1,5,9,14
1366,0,2,2,3
1367,0,1,2,41
1368,1,5,9,14
1369,0,2,2,3
1370,0,1,2,41
1371,1,5,9,14
1372,0,2,2,3
1373,0,1,2,41
1374,2,5,7,15
1375,0,2,2,3
1376,0,1,2,41
1377,2,6,8,13
1378,0,2,2,3
1379,0,1,2,41
1380,3,8,2,6
1381,2,1,4,4
1382,1,3,6,46
1383,3,5,4,7
1384,1,1,4,5
1385,1,3,6,46
1386,3,8,2,6
1387,3,1,3,4
1388,1,3,6,46
1389,3,8,2,6
1390,4,2,3,2
1391,1,3,6,46
1392,3,5,5,6
1393,3,1,3,4
1394,0,3,6,47
1395,1,3,2,19
1396,4,0,8,1
1397,3,2,2,42
1398,2,3,2,18
1399,3,0,9,1
1400,3,1,2,43
1401,2,3,2,18
1402,4,0,8,1
1403,3,1,2,43
1404,2,3,2,18
1405,5,0,7,1
1406,3,2,2,42
1407,1,3,2,19
1408,3,0,9,1
1409,2,1,3,43
1410,0,4,1,11
1411,0,0,1,4
1412,2,2,6,55
1413,1,3,1,11
1414,0,0,1,4
1415,2,4,5,54
1416,0,4,1,11
1417,0,0,1,4
1418,2,2,7,54
1419,1,3,1,11
1420,0,0,1,4
1421,2,2,7,54
1422,0,4,1,11
1423,0,0,1,4
1424,2,3,7,53
1425,2,4,1,1
1426,2,0,0,0
1427,1,6,9,51
1428,2,4,1,1
1429,0,0,1,1
1430,1,3,10,53
1431,3,2,2,1
1432,2,0,0,0
1433,2,3,10,52
1434,2,4,1,1
1435,2,0,0,0
1436,2,6,9,50
1437,2,2,3,1
1438,1,0,1,0
1439,2,5,9,51
1440,0,6,3,5
1441,2,0,4,7
1442,1,1,4,36
1443,0,8,3,3
1444,2,0,5,6
1445,1,1,4,36
1446,0,6,3,5
1447,1,0,5,7
1448,1,2,3,36
1449,0,7,3,4
1450,1,0,5,7
1451,1,1,4,36
1452,0,9,2,3
1453,1,0,6,6
1454,1,2,3,36
1455,2,9,2,2
1456,0,1,5,0
1457,0,3,3,39
1458,2,9,2,2
1459,0,1,5,0
1460,0,5,4,36
1461,2,9,2,2
1462,0,1,5,0
1463,1,5,4,35
1464,2,9,2,2
1465,0,1,5,0
1466,0,4,2,39
1467,2,9,2,2
1468,0,1,5,0
1469,1,5,3,36
1470,0,0,0,0
1471,0,60,0,0
1472,0,0,0,0
1473,0,0,0,0
1474,0,60,0,0
1475,0,0,0,0
1476,0,0,0,0
1477,0,60,0,0
1478,0,0,0,0
1479,0,0,0,0
1480,0,60,0,0
1481,0,0,0,0
1482,0,0,0,0
1483,0,60,0,0
1484,0,0,0,0
1485,0,0,0,0
1486,0,60,0,0
1487,0,0,0,0
1488,0,0,0,0
1489,0,60,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,60,0,0
1493,0,0,0,0
1494,0,0,0,0
1495,0,60,0,0
1496,0,0,0,0
1497,0,0,0,0
1498,1,59,0,0
1499,0,0,0,0
1500,0,0,0,0
1501,0,65,0,0
1502,0,0,0,0
1503,0,0,0,0
1504,0,65,0,0
1505,0,0,0,0
1506,0,0,0,0
1507,0,65,0,0
1508,0,0,0,0
1509,0,0,0,0
1510,0,65,0,0
1511,0,0,0,0
1512,0,0,0,0
1513,2,63,0,0
1514,0,0,0,0
1515,0,0,0,0
1516,11,50,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,16,45,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,20,41,0,0
1523,0,0,0,0
1524,0,0,0,0
1525,20,41,0,0
1526,0,0,0,0
1527,0,0,0,0
1528,20,41,0,0
1529,0,0,0,0
1530,0,0,0,0
1531,16,42,0,0
1532,0,0,0,0
1533,0,0,0,0
1534,16,42,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,16,42,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,16,42,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,16,42,0,0
1544,0,0,0,0
1545,0,0,0,0
1546,76,0,0,0
1547,0,0,0,0
1548,0,0,0,0
1549,75,0,1,0
1550,0,0,0,0
1551,0,0,0,0
1552,62,0,14,0
1553,0,0,0,0
1554,0,0,0,0
1555,46,0,30,0
1556,0,0,0,0
1557,0,0,0,0
1558,0,0,76,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,58,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,58,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,58,0
1568,0,0,0,0
1569,0,0,0,0
1570,0,0,58,0
1571,0,0,0,0
1572,0,0,0,0
1573,0,0,58,0
1574,0,0,0,0
1575,0,0,0,0
1576,0,0,64,0
1577,0,0,0,0
1578,0,0,0,0
1579,0,0,64,0
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,64,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,64,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,64,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,70,0
1592,0,0,0,0
1593,0,0,0,0
1594,0,0,70,0
1595,0,0,0,0
1596,0,0,0,0
1597,0,0,70,0
1598,0,0,0,0
1599,0,0,0,0
1600,0,0,70,0
1601,0,0,0,0
1602,0,0,0,0
1603,0,0,70,0
1604,0,0,0,0
1605,0,0,0,0
1606,0,0,60,0
1607,0,0,0,0
1608,0,0,0,0
1609,0,0,60,0
1610,0,0,0,0
1611,0,0,0,0
1612,0,0,60,0
1613,0,0,0,0
1614,0,0,0,0
1615,0,0,60,0
1616,0,0,0,0
1617,0,0,0,0
1618,0,0,60,0
1619,0,0,0,0
1620,0,0,0,0
1621,0,0,65,0
1622,0,0,0,0
1623,0,0,0,0
1624,0,0,65,0
1625,0,0,0,0
1626,0,0,0,0
1627,0,0,65,0
1628,0,0,0,0
1629,0,0,0,0
1630,3,0,62,0
1631,0,0,0,0
1632,0,0,0,0
1633,4,0,61,0
1634,0,0,0,0
1635,0,0,0,0
1636,6,0,57,0
1637,0,0,0,0
1638,0,0,0,0
1639,6,0,57,0
1640,0,0,0,0
1641,0,0,0,0
1642,9,0,54,0
1643,0,0,0,0
1644,0,0,0,0
1645,6,0,57,0
1646,0,0,0,0
1647,0,0,0,0
1648,6,0,57,0
1649,0,0,0,0
1650,0,0,0,0
1651,4,0,63,0
1652,0,0,0,0
1653,0,0,0,0
1654,4,0,63,0
1655,0,0,0,0
1656,0,0,0,0
1657,3,0,64,0
1658,0,0,0,0
1659,0,0,0,0
1660,3,0,64,0
1661,0,0,0,0
1662,0,0,0,0
1663,4,0,63,0
1664,0,0,0,0
1665,0,0,0,0
1666,8,0,54,0
1667,0,0,0,0
1668,0,0,0,0
1669,7,0,55,0
1670,0,0,0,0
1671,0,0,0,0
1672,6,0,56,0
1673,0,0,0,0
1674,0,0,0,0
1675,7,0,55,0
1676,0,0,0,0
1677,0,0,0,0
1678,7,0,55,0
1679,0,0,0,0
1680,0,0,0,0
1681,5,0,55,0
1682,0,0,0,0
1683,0,0,0,0
1684,2,0,58,0
1685,0,0,0,0
1686,0,0,0,0
1687,2,0,58,0
1688,0,0,0,0
1689,0,0,0,0
1690,2,0,58,0
1691,0,0,0,0
1692,0,0,0,0
1693,2,0,58,0
1694,0,0,0,0
1695,0,0,0,0
1696,4,0,54,0
1697,0,0,0,0
1698,0,0,0,0
1699,5,0,53,0
1700,0,0,0,0
1701,0,0,0,0
1702,3,0,55,0
1703,0,0,0,0
1704,0,0,0,0
1705,5,0,53,0
1706,0,0,0,0
1707,0,0,0,0
1708,5,0,53,0
1709,0,0,0,0
1710,0,0,0,0
1711,4,0,67,0
1712,0,0,0,0
1713,0,0,0,0
1714,9,0,62,0
1715,0,0,0,0
1716,0,0,0,0
1717,10,0,61,0
1718,0,0,0,0
1719,0,0,0,0
1720,9,0,62,0
1721,0,0,0,0
1722,0,0,0,0
1723,9,0,62,0
1724,0,0,0,0
1725,0,0,9,0
1726,5,0,30,0
1727,1,0,35,0
1728,0,0,9,0
1729,5,0,30,0
1730,1,0,35,0
1731,0,0,9,0
1732,5,0,30,0
1733,1,0,35,0
1734,0,0,9,0
1735,5,0,30,0
1736,1,0,35,0
1737,1,0,8,0
1738,6,0,29,0
1739,1,0,35,0
1740,0,0,7,0
1741,9,0,22,0
1742,2,0,34,0
1743,0,0,7,0
1744,8,0,23,0
1745,2,0,34,0
1746,0,0,7,0
1747,8,0,23,0
1748,2,0,34,0
1749,0,0,7,0
1750,6,0,25,0
1751,2,0,34,0
1752,0,0,7,0
1753,6,0,25,0
1754,2,0,34,0
1755,1,0,8,0
1756,5,0,14,0
1757,1,0,43,0
1758,1,0,8,0
1759,3,0,16,0
1760,0,0,44,0
1761,1,0,8,0
1762,5,0,14,0
1763,0,0,44,0
1764,1,0,8,0
1765,3,0,16,0
1766,0,0,44,0
1767,1,0,8,0
1768,3,0,16,0
1769,0,0,44,0
1770,0,0,15,0
1771,2,0,15,0
1772,0,0,45,0
1773,0,0,15,0
1774,3,0,14,0
1775,0,0,45,0
1776,0,0,15,0
1777,3,0,14,0
1778,1,0,44,0
1779,0,0,15,0
1780,3,0,14,0
1781,1,0,44,0
1782,0,0,15,0
1783,3,0,14,0
1784,0,0,45,0
1785,0,0,12,0
1786,2,0,18,0
1787,1,0,40,0
1788,0,0,12,0
1789,2,0,18,0
1790,0,0,41,0
1791,0,0,12,0
1792,2,0,18,0
1793,0,0,41,0
1794,0,0,12,0
1795,2,0,18,0
1796,0,0,41,0
1797,0,0,12,0
1798,3,0,17,0
1799,0,0,41,0
1800,5,0,17,0
1801,2,0,9,0
1802,4,0,36,0
1803,5,0,17,0
1804,2,0,9,0
1805,4,0,36,0
1806,4,0,18,0
1807,2,0,9,0
1808,4,0,36,0
1809,5,0,17,0
1810,2,0,9,0
1811,4,0,36,0
1812,5,0,17,0
1813,2,0,9,0
1814,4,0,36,0
1815,1,0,10,0
1816,2,0,12,0
1817,1,0,54,0
1818,3,0,8,0
1819,3,0,11,0
1820,1,0,54,0
1821,2,0,9,0
1822,2,0,12,0
1823,1,0,54,0
1824,2,0,9,0
1825,3,0,11,0
1826,1,0,54,0
1827,2,0,9,0
1828,3,0,11,0
1829,1,0,54,0
1830,0,0,11,0
1831,1,0,14,0
1832,1,0,52,0
1833,1,0,10,0
1834,2,0,13,0
1835,2,0,51,0
1836,1,0,10,0
1837,2,0,13,0
1838,2,0,51,0
1839,1,0,10,0
1840,2,0,13,0
1841,2,0,51,0
1842,0,0,11,0
1843,1,0,14,0
1844,1,0,52,0
1845,2,0,12,0
1846,2,0,4,0
1847,0,0,41,0
1848,2,0,12,0
1849,1,0,5,0
1850,0,0,41,0
1851,1,0,13,0
1852,1,0,5,0
1853,0,0,41,0
1854,1,0,13,0
1855,1,0,5,0
1856,0,0,41,0
1857,1,0,13,0
1858,1,0,5,0
1859,0,0,41,0
1860,0,0,10,0
1861,2,0,9,0
1862,0,0,44,0
1863,0,0,10,0
1864,2,0,9,0
1865,0,0,44,0
1866,0,0,10,0
1867,2,0,9,0
1868,0,0,44,0
1869,0,0,10,0
1870,2,0,9,0
1871,0,0,44,0
1872,0,0,10,0
1873,2,0,9,0
1874,0,0,44,0
1875,0,0,7,0
1876,2,0,12,0
1877,3,0,48,0
1878,0,0,7,0
1879,2,0,12,0
1880,3,0,48,0
1881,0,0,7,0
1882,2,0,12,0
1883,3,0,48,0
1884,0,0,7,0
1885,2,0,12,0
1886,3,0,48,0
1887,0,0,7,0
1888,2,0,12,0
1889,4,0,47,0
1890,1,0,16,0
1891,1,0,11,0
1892,2,0,54,0
1893,1,0,16,0
1894,1,0,11,0
1895,2,0,54,0
1896,1,0,16,0
1897,1,0,11,0
1898,3,0,53,0
1899,1,0,16,0
1900,1,0,11,0
1901,2,0,54,0
1902,1,0,16,0
1903,1,0,11,0
1904,2,0,54,0
1905,1,0,11,0
1906,2,0,8,0
1907,9,0,38,0
1908,1,0,11,0
1909,3,0,7,0
1910,9,0,38,0
1911,1,0,11,0
1912,3,0,7,0
1913,10,0,37,0
1914,1,0,11,0
1915,3,0,7,0
1916,10,0,37,0
1917,1,0,11,0
1918,3,0,7,0
1919,10,0,37,0
1920,3,0,15,0
1921,3,0,9,0
1922,3,0,40,0
1923,3,0,15,0
1924,3,0,9,0
1925,3,0,40,0
1926,3,0,15,0
1927,3,0,9,0
1928,3,0,40,0
1929,2,0,16,0
1930,3,0,9,0
1931,3,0,40,0
1932,3,0,15,0
1933,3,0,9,0
1934,3,0,40,0
1935,4,0,19,0
1936,5,0,3,0
1937,4,0,40,0
1938,4,0,19,0
1939,5,0,3,0
1940,4,0,40,0
1941,4,0,19,0
1942,5,0,3,0
1943,3,0,41,0
1944,4,0,19,0
1945,5,0,3,0
1946,2,0,42,0
1947,4,0,19,0
1948,5,0,3,0
1949,2,0,42,0
1950,3,0,10,0
1951,3,0,12,0
1952,1,0,43,0
1953,3,0,10,0
1954,3,0,12,0
1955,1,0,43,0
1956,3,0,10,0
1957,3,0,12,0
1958,1,0,43,0
1959,3,0,10,0
